order_id,order_date,customer_city,product_category,product_name,unit_price,cost_price,quantity,discount_percent,is_returned,payment_mode,delivery_time_days,revenue,cost,net_profit,return_loss
ORD104573,2024-12-01,Chennai,Electronics,Mobile Phone,4423.07,3449.19,5,10.0,0,Net Banking,4,19903.815,17245.95,2657.864999999998,0.0
ORD104574,2024-12-01,Mumbai,Fashion,Jeans,381.93,233.58,1,15.0,0,Cash,2,324.6405,233.58,91.06049999999996,0.0
ORD104575,2024-12-01,Hyderabad,FMCG,Shampoo,4762.72,3812.45,2,0.0,0,UPI,8,9525.44,7624.9,1900.5400000000009,0.0
ORD104576,2024-12-01,Delhi,Grocery,Rice 5kg,1256.64,941.09,1,0.0,0,UPI,2,1256.64,941.09,315.55000000000007,0.0
ORD104577,2024-12-01,Chennai,FMCG,Toothpaste,941.84,601.95,5,20.0,0,Cash,5,3767.36,3009.75,757.6100000000001,0.0
ORD104578,2024-12-01,Mumbai,Electronics,Laptop,478.99,350.17,3,10.0,0,Net Banking,7,1293.2730000000001,1050.51,242.76300000000015,0.0
ORD104579,2024-12-01,Mumbai,Fashion,Shoes,1634.15,1015.22,3,5.0,0,Unknown,5,4657.3275,3045.66,1611.6675000000005,0.0
ORD104580,2024-12-01,Kolkata,Grocery,Rice 5kg,414.31,306.29,1,0.0,1,Card,1,414.31,306.29,108.01999999999998,414.31
ORD104581,2024-12-02,Bangalore,Fashion,T-shirt,3567.89,2651.1,3,20.0,1,Net Banking,1,8562.936,7953.299999999999,609.6360000000004,8562.936
ORD104582,2024-12-02,Kolkata,Fashion,Jeans,2090.55,1662.23,3,15.0,1,Net Banking,7,5330.9025,4986.6900000000005,344.21249999999964,5330.9025
ORD104583,2024-12-02,Mumbai,FMCG,Shampoo,4572.56,3706.84,3,15.0,0,Net Banking,6,11660.028,11120.52,539.5079999999998,0.0
ORD104584,2024-12-02,Mumbai,FMCG,Soap,979.37,685.73,3,0.0,0,Card,9,2938.11,2057.19,880.9200000000001,0.0
ORD104585,2024-12-02,Hyderabad,Electronics,Headphones,3824.4,2617.33,3,0.0,0,Cash,8,11473.2,7851.99,3621.210000000001,0.0
ORD104586,2024-12-02,Kolkata,Grocery,Rice 5kg,3987.34,2691.56,5,0.0,0,Card,9,19936.7,13457.8,6478.9000000000015,0.0
ORD104587,2024-12-02,Mumbai,Electronics,Headphones,2546.16,2027.81,3,10.0,0,UPI,9,6874.632,6083.43,791.2019999999993,0.0
ORD104588,2024-12-02,Delhi,Grocery,Atta 5kg,3716.28,2584.13,3,0.0,0,Card,2,11148.84,7752.39,3396.45,0.0
ORD104589,2024-12-02,Bangalore,FMCG,Toothpaste,773.25,652.03,3,5.0,0,Net Banking,1,2203.7625,1956.09,247.6724999999999,0.0
ORD104590,2024-12-02,Pune,Home Essentials,Mixer Grinder,3529.89,2866.31,1,10.0,0,Cash,8,3176.901,2866.31,310.5909999999999,0.0
ORD104591,2024-12-02,Chennai,Home Essentials,Bedsheet,2133.75,1691.48,2,15.0,0,Net Banking,1,3627.375,3382.96,244.41499999999996,0.0
ORD104592,2024-12-02,Bangalore,Fashion,Jeans,407.57,318.48,5,0.0,0,UPI,8,2037.85,1592.4,445.4499999999998,0.0
ORD104593,2024-12-02,Hyderabad,Home Essentials,Mixer Grinder,2251.78,1357.04,4,20.0,0,Card,4,7205.696000000001,5428.16,1777.536000000001,0.0
ORD104594,2024-12-02,Hyderabad,FMCG,Toothpaste,2414.8,1854.38,2,20.0,0,Net Banking,7,3863.6800000000003,3708.76,154.92000000000007,0.0
ORD104595,2024-12-02,Hyderabad,Electronics,Headphones,332.12,220.16,4,0.0,0,UPI,8,1328.48,880.64,447.84000000000003,0.0
ORD104596,2024-12-02,Hyderabad,Electronics,Mobile Phone,3470.28,2837.57,3,0.0,0,UPI,1,10410.84,8512.710000000001,1898.1299999999992,0.0
ORD104597,2024-12-02,Hyderabad,Grocery,Oil 1L,1327.06,964.41,3,10.0,0,UPI,9,3583.062,2893.23,689.8319999999999,0.0
ORD104598,2024-12-02,Chennai,Grocery,Atta 5kg,2462.87,1505.89,4,15.0,0,UPI,10,8373.758,6023.56,2350.1979999999994,0.0
ORD104599,2024-12-02,Chennai,Fashion,T-shirt,2810.85,1849.93,5,0.0,0,UPI,10,14054.25,9249.65,4804.6,0.0
ORD104600,2024-12-02,Kolkata,Fashion,T-shirt,1875.66,1337.57,2,10.0,0,Cash,4,3376.188,2675.14,701.0480000000002,0.0
ORD104601,2024-12-02,Hyderabad,Grocery,Atta 5kg,3947.21,2421.99,5,20.0,0,Unknown,6,15788.84,12109.949999999999,3678.8900000000012,0.0
ORD104602,2024-12-02,Pune,Home Essentials,Pressure Cooker,4059.85,3134.28,4,20.0,0,UPI,2,12991.52,12537.12,454.39999999999964,0.0
ORD104603,2024-12-03,Chennai,Fashion,Jeans,3801.18,3038.66,1,20.0,0,UPI,1,3040.944,3038.66,2.2840000000001055,0.0
ORD104604,2024-12-03,Kolkata,Home Essentials,Bedsheet,287.68,198.33,1,0.0,0,Cash,1,287.68,198.33,89.35,0.0
ORD104605,2024-12-03,Chennai,Grocery,Oil 1L,1280.69,788.35,3,10.0,0,UPI,6,3457.8630000000003,2365.05,1092.813,0.0
ORD104606,2024-12-03,Mumbai,Grocery,Atta 5kg,4505.15,3551.5,4,15.0,0,Net Banking,6,15317.509999999998,14206.0,1111.5099999999984,0.0
ORD104607,2024-12-03,Pune,Grocery,Oil 1L,1045.03,850.62,1,5.0,0,Cash,7,992.7784999999999,850.62,142.1584999999999,0.0
ORD104608,2024-12-03,Pune,Grocery,Rice 5kg,4638.03,3721.31,5,5.0,0,Card,6,22030.642499999998,18606.55,3424.092499999999,0.0
ORD104609,2024-12-03,Mumbai,Home Essentials,Mixer Grinder,1997.33,1332.33,5,15.0,0,Net Banking,4,8488.6525,6661.65,1827.0025000000005,0.0
ORD104610,2024-12-03,Kolkata,Home Essentials,Pressure Cooker,4565.68,3672.2,5,0.0,0,Card,2,22828.4,18361.0,4467.4000000000015,0.0
ORD104611,2024-12-03,Kolkata,Electronics,Mobile Phone,3234.64,2294.18,3,20.0,0,Card,4,7763.136,6882.539999999999,880.5960000000014,0.0
ORD104612,2024-12-03,Kolkata,Home Essentials,Mixer Grinder,4777.81,3770.25,3,15.0,0,Card,7,12183.4155,11310.75,872.6654999999992,0.0
ORD104613,2024-12-03,Mumbai,Home Essentials,Bedsheet,3511.93,2942.76,4,0.0,0,Cash,8,14047.72,11771.04,2276.6799999999985,0.0
ORD104614,2024-12-03,Bangalore,Home Essentials,Mixer Grinder,1494.68,1071.49,5,0.0,0,Card,9,7473.400000000001,5357.45,2115.9500000000007,0.0
ORD104615,2024-12-03,Kolkata,Fashion,T-shirt,1387.74,837.76,4,20.0,0,Cash,8,4440.768,3351.04,1089.728,0.0
ORD104616,2024-12-03,Hyderabad,FMCG,Shampoo,656.55,424.8,1,10.0,0,UPI,2,590.895,424.8,166.09499999999997,0.0
ORD104617,2024-12-03,Pune,Home Essentials,Pressure Cooker,4586.23,3128.27,4,5.0,0,UPI,9,17427.674,12513.08,4914.593999999999,0.0
ORD104618,2024-12-03,Bangalore,Fashion,Jeans,1606.54,1117.67,5,5.0,0,UPI,8,7631.065,5588.35,2042.7149999999992,0.0
ORD104619,2024-12-03,Delhi,FMCG,Shampoo,1196.11,721.6,2,20.0,0,Card,6,1913.7759999999998,1443.2,470.5759999999998,0.0
ORD104620,2024-12-03,Mumbai,Electronics,Mobile Phone,1714.43,1137.05,1,0.0,0,Net Banking,6,1714.43,1137.05,577.3800000000001,0.0
ORD104621,2024-12-03,Mumbai,FMCG,Soap,1120.49,914.73,1,20.0,0,UPI,9,896.392,914.73,-18.337999999999965,0.0
ORD104622,2024-12-03,Mumbai,FMCG,Toothpaste,553.68,372.28,2,0.0,1,UPI,8,1107.36,744.56,362.79999999999995,1107.36
ORD104623,2024-12-03,Bangalore,Electronics,Laptop,3701.38,2566.61,3,15.0,0,Cash,4,9438.518999999998,7699.83,1738.6889999999985,0.0
ORD104624,2024-12-03,Kolkata,Fashion,Jeans,2095.11,1584.41,4,20.0,0,Card,8,6704.352000000001,6337.64,366.71200000000044,0.0
ORD104625,2024-12-03,Delhi,Home Essentials,Pressure Cooker,4203.09,2735.23,5,5.0,0,Cash,4,19964.677499999998,13676.15,6288.527499999998,0.0
ORD104626,2024-12-03,Pune,Electronics,Laptop,4895.92,3386.71,2,15.0,0,Net Banking,2,8323.064,6773.42,1549.6440000000002,0.0
ORD104627,2024-12-03,Delhi,FMCG,Soap,1097.57,714.84,3,20.0,0,Card,9,2634.168,2144.52,489.64800000000014,0.0
ORD104628,2024-12-04,Pune,Fashion,Jeans,2007.92,1348.9,2,15.0,0,Net Banking,6,3413.464,2697.8,715.6639999999998,0.0
ORD104629,2024-12-04,Chennai,Fashion,T-shirt,3323.16,2742.54,3,20.0,1,Card,6,7975.584,8227.619999999999,-252.03599999999915,7975.584
ORD104630,2024-12-04,Hyderabad,Home Essentials,Mixer Grinder,1903.98,1501.36,5,10.0,1,Card,7,8567.91,7506.799999999999,1061.1100000000006,8567.91
ORD104631,2024-12-04,Chennai,Fashion,Shoes,4652.53,2916.89,4,20.0,0,Net Banking,7,14888.096,11667.56,3220.536,0.0
ORD104632,2024-12-04,Kolkata,Fashion,T-shirt,4881.08,3855.63,2,5.0,0,Cash,4,9274.052,7711.26,1562.7919999999995,0.0
ORD104633,2024-12-04,Delhi,Fashion,Shoes,2638.92,1999.88,2,0.0,0,Net Banking,1,5277.84,3999.76,1278.08,0.0
ORD104634,2024-12-04,Kolkata,Fashion,Jeans,232.76,181.92,2,15.0,0,UPI,1,395.69199999999995,363.84,31.851999999999975,0.0
ORD104635,2024-12-04,Kolkata,FMCG,Soap,3896.44,2869.99,4,15.0,0,Card,8,13247.896,11479.96,1767.9360000000015,0.0
ORD104636,2024-12-04,Mumbai,Grocery,Oil 1L,848.88,518.42,2,15.0,0,Net Banking,7,1443.096,1036.84,406.2560000000001,0.0
ORD104637,2024-12-04,Delhi,Grocery,Oil 1L,241.82,157.49,4,5.0,0,Cash,4,918.9159999999999,629.96,288.9559999999999,0.0
ORD104638,2024-12-04,Delhi,Electronics,Headphones,2355.93,1468.55,5,20.0,0,Net Banking,8,9423.72,7342.75,2080.9699999999993,0.0
ORD104639,2024-12-04,Mumbai,Grocery,Atta 5kg,586.45,453.38,4,5.0,0,Net Banking,4,2228.51,1813.52,414.99000000000024,0.0
ORD104640,2024-12-04,Hyderabad,Grocery,Oil 1L,4679.07,3609.43,5,0.0,0,Net Banking,1,23395.35,18047.149999999998,5348.200000000001,0.0
ORD104641,2024-12-04,Mumbai,Grocery,Atta 5kg,4282.24,3109.12,5,0.0,0,Cash,8,21411.199999999997,15545.599999999999,5865.5999999999985,0.0
ORD104642,2024-12-04,Pune,Electronics,Laptop,3661.87,2346.74,2,20.0,0,Net Banking,6,5858.992,4693.48,1165.5120000000006,0.0
ORD104643,2024-12-04,Pune,Electronics,Laptop,2775.06,1717.12,4,20.0,0,Card,2,8880.192000000001,6868.48,2011.7120000000014,0.0
ORD104644,2024-12-04,Chennai,Home Essentials,Bedsheet,3952.28,3352.92,4,0.0,0,UPI,9,15809.12,13411.68,2397.4400000000005,0.0
ORD104645,2024-12-04,Mumbai,Home Essentials,Mixer Grinder,1395.58,1090.26,5,0.0,0,Card,5,6977.9,5451.3,1526.5999999999995,0.0
ORD104646,2024-12-04,Bangalore,Home Essentials,Pressure Cooker,2799.8,1711.05,3,20.0,0,Card,7,6719.520000000001,5133.15,1586.3700000000017,0.0
ORD104647,2024-12-04,Kolkata,FMCG,Toothpaste,1948.02,1505.84,2,15.0,0,UPI,4,3311.634,3011.68,299.9540000000002,0.0
ORD104648,2024-12-04,Mumbai,Home Essentials,Bedsheet,244.81,189.93,4,10.0,0,Net Banking,5,881.316,759.72,121.596,0.0
ORD104649,2024-12-04,Delhi,Electronics,Headphones,2543.63,1879.6,2,15.0,0,Card,4,4324.171,3759.2,564.9710000000005,0.0
ORD104650,2024-12-05,Mumbai,Fashion,Jeans,3701.27,3029.94,5,15.0,0,UPI,6,15730.3975,15149.7,580.6974999999984,0.0
ORD104651,2024-12-05,Kolkata,FMCG,Shampoo,2748.51,2086.53,2,15.0,0,UPI,5,4672.467000000001,4173.06,499.40700000000015,0.0
ORD104652,2024-12-05,Kolkata,Fashion,T-shirt,4219.58,3237.11,4,5.0,0,Card,5,16034.403999999999,12948.44,3085.963999999998,0.0
ORD104653,2024-12-05,Delhi,Fashion,T-shirt,2534.22,1865.58,4,5.0,0,UPI,6,9630.035999999998,7462.32,2167.7159999999985,0.0
ORD104654,2024-12-05,Chennai,Home Essentials,Pressure Cooker,2101.66,1331.85,5,10.0,0,Net Banking,9,9457.47,6659.25,2798.2199999999993,0.0
ORD104655,2024-12-05,Bangalore,Grocery,Atta 5kg,4494.71,3555.29,3,15.0,0,Net Banking,7,11461.5105,10665.869999999999,795.6405000000013,0.0
ORD104656,2024-12-05,Delhi,Electronics,Headphones,3110.85,2244.31,3,15.0,0,Cash,6,7932.6675,6732.93,1199.7374999999993,0.0
ORD104657,2024-12-05,Bangalore,FMCG,Soap,1389.0,1028.63,4,15.0,0,Cash,10,4722.599999999999,4114.52,608.079999999999,0.0
ORD104658,2024-12-05,Pune,Electronics,Laptop,893.88,755.93,4,15.0,0,UPI,7,3039.192,3023.72,15.472000000000207,0.0
ORD104659,2024-12-05,Chennai,Electronics,Mobile Phone,1640.73,1301.72,1,5.0,0,Net Banking,4,1558.6934999999999,1301.72,256.97349999999983,0.0
ORD104660,2024-12-05,Pune,Grocery,Oil 1L,2733.98,1789.82,2,20.0,0,Cash,9,4374.368,3579.64,794.7280000000005,0.0
ORD104661,2024-12-05,Chennai,Home Essentials,Bedsheet,2012.36,1285.46,3,15.0,0,Net Banking,3,5131.518,3856.38,1275.138,0.0
ORD104662,2024-12-05,Pune,Grocery,Atta 5kg,4916.49,3024.13,3,15.0,0,Card,9,12537.0495,9072.39,3464.6594999999998,0.0
ORD104663,2024-12-05,Mumbai,Home Essentials,Pressure Cooker,1083.78,826.88,1,10.0,0,Cash,7,975.402,826.88,148.52200000000005,0.0
ORD104664,2024-12-05,Delhi,Grocery,Rice 5kg,3171.79,1906.3,4,0.0,0,UPI,3,12687.16,7625.2,5061.96,0.0
ORD104665,2024-12-05,Kolkata,Grocery,Atta 5kg,4322.7,3517.98,1,20.0,0,UPI,5,3458.16,3517.98,-59.820000000000164,0.0
ORD104666,2024-12-05,Pune,Electronics,Headphones,4544.67,2821.77,1,20.0,0,Net Banking,6,3635.7360000000003,2821.77,813.9660000000003,0.0
ORD104667,2024-12-05,Kolkata,Home Essentials,Pressure Cooker,1613.64,1348.51,2,0.0,0,Net Banking,9,3227.28,2697.02,530.2600000000002,0.0
ORD104668,2024-12-05,Kolkata,FMCG,Shampoo,738.44,578.79,4,10.0,0,Cash,1,2658.3840000000005,2315.16,343.2240000000006,0.0
ORD104669,2024-12-05,Chennai,FMCG,Soap,4124.59,2609.35,5,20.0,0,Net Banking,4,16498.36,13046.75,3451.6100000000006,0.0
ORD104670,2024-12-05,Mumbai,Grocery,Rice 5kg,873.44,613.96,4,10.0,0,Net Banking,10,3144.3840000000005,2455.84,688.5440000000003,0.0
ORD104671,2024-12-05,Mumbai,Electronics,Headphones,2292.43,1734.91,4,0.0,0,Net Banking,2,9169.72,6939.64,2230.079999999999,0.0
ORD104672,2024-12-05,Delhi,FMCG,Soap,3232.72,2228.64,1,15.0,0,Cash,8,2747.812,2228.64,519.172,0.0
ORD104673,2024-12-05,Hyderabad,FMCG,Soap,1619.55,1204.67,3,15.0,0,Net Banking,6,4129.8525,3614.01,515.8424999999997,0.0
ORD104674,2024-12-05,Mumbai,FMCG,Soap,1493.79,1228.18,3,0.0,0,Net Banking,1,4481.37,3684.54,796.8299999999999,0.0
ORD104675,2024-12-05,Delhi,Home Essentials,Pressure Cooker,3535.48,2896.63,2,20.0,0,Net Banking,6,5656.768,5793.26,-136.4920000000002,0.0
ORD104676,2024-12-05,Bangalore,Home Essentials,Bedsheet,4511.28,3263.4,3,20.0,0,Cash,1,10827.072,9790.2,1036.8719999999994,0.0
ORD104677,2024-12-05,Bangalore,Electronics,Headphones,1786.9,1216.5,5,5.0,0,UPI,2,8487.775,6082.5,2405.2749999999996,0.0
ORD104678,2024-12-05,Hyderabad,FMCG,Toothpaste,1231.86,1019.45,2,5.0,0,Net Banking,8,2340.5339999999997,2038.9,301.63399999999956,0.0
ORD104679,2024-12-05,Chennai,FMCG,Shampoo,3252.5,2185.08,2,5.0,0,Card,6,6179.75,4370.16,1809.5900000000001,0.0
ORD104680,2024-12-05,Chennai,Grocery,Oil 1L,2200.08,1825.48,4,10.0,0,UPI,5,7920.288,7301.92,618.3679999999995,0.0
ORD104681,2024-12-05,Kolkata,Grocery,Atta 5kg,734.45,557.5,4,10.0,0,Net Banking,3,2644.0200000000004,2230.0,414.02000000000044,0.0
ORD104682,2024-12-05,Kolkata,Home Essentials,Mixer Grinder,3341.33,2251.91,5,0.0,0,UPI,1,16706.65,11259.55,5447.100000000002,0.0
ORD104683,2024-12-05,Mumbai,Home Essentials,Bedsheet,2267.23,1525.61,2,20.0,0,Cash,2,3627.568,3051.22,576.3480000000004,0.0
ORD104684,2024-12-06,Chennai,FMCG,Soap,693.4,503.19,4,10.0,0,Net Banking,1,2496.24,2012.76,483.4799999999998,0.0
ORD104685,2024-12-06,Kolkata,Fashion,Jeans,2627.02,1623.13,3,10.0,0,UPI,6,7092.954,4869.39,2223.5639999999994,0.0
ORD104686,2024-12-06,Kolkata,Home Essentials,Bedsheet,1379.11,918.66,3,15.0,0,UPI,3,3516.7304999999997,2755.98,760.7504999999996,0.0
ORD104687,2024-12-06,Kolkata,Fashion,Jeans,1102.42,734.55,1,15.0,0,UPI,7,937.057,734.55,202.50700000000006,0.0
ORD104688,2024-12-06,Kolkata,Fashion,T-shirt,4705.95,3105.15,3,20.0,0,Cash,6,11294.279999999999,9315.45,1978.829999999998,0.0
ORD104689,2024-12-06,Hyderabad,Home Essentials,Bedsheet,3938.75,3265.6,3,20.0,0,Net Banking,4,9453.0,9796.8,-343.7999999999993,0.0
ORD104690,2024-12-06,Chennai,Electronics,Mobile Phone,2662.93,1646.57,1,0.0,0,Card,3,2662.93,1646.57,1016.3599999999999,0.0
ORD104691,2024-12-06,Mumbai,Home Essentials,Mixer Grinder,1664.75,1108.13,4,20.0,0,Cash,8,5327.200000000001,4432.52,894.6800000000003,0.0
ORD104692,2024-12-06,Chennai,Grocery,Rice 5kg,2489.21,1723.73,1,15.0,0,Card,1,2115.8285,1723.73,392.09850000000006,0.0
ORD104693,2024-12-06,Chennai,Grocery,Rice 5kg,1985.67,1299.28,4,15.0,0,Card,4,6751.278,5197.12,1554.1580000000004,0.0
ORD104694,2024-12-06,Delhi,Grocery,Atta 5kg,2319.72,1393.76,4,20.0,0,Card,8,7423.103999999999,5575.04,1848.0639999999994,0.0
ORD104695,2024-12-06,Mumbai,Grocery,Oil 1L,3145.41,2509.36,2,15.0,0,Net Banking,8,5347.196999999999,5018.72,328.47699999999895,0.0
ORD104696,2024-12-06,Chennai,FMCG,Soap,3531.81,2694.57,5,20.0,0,Cash,7,14127.24,13472.85,654.3899999999994,0.0
ORD104697,2024-12-06,Pune,Electronics,Headphones,1572.65,1052.54,1,20.0,0,Cash,9,1258.1200000000001,1052.54,205.58000000000015,0.0
ORD104698,2024-12-06,Bangalore,Grocery,Oil 1L,4462.45,2848.84,2,15.0,0,UPI,2,7586.164999999999,5697.68,1888.4849999999988,0.0
ORD104699,2024-12-06,Hyderabad,FMCG,Soap,1646.83,1285.97,3,5.0,0,Card,8,4693.465499999999,3857.91,835.5554999999995,0.0
ORD104700,2024-12-06,Kolkata,Home Essentials,Bedsheet,4970.1,4172.08,3,10.0,0,Cash,4,13419.27,12516.24,903.0300000000007,0.0
ORD104701,2024-12-06,Mumbai,Grocery,Oil 1L,4709.82,3094.02,2,10.0,0,Card,7,8477.676,6188.04,2289.6359999999995,0.0
ORD104702,2024-12-06,Mumbai,Home Essentials,Pressure Cooker,3772.26,3073.8,4,10.0,0,Cash,2,13580.136,12295.2,1284.9359999999997,0.0
ORD104703,2024-12-06,Kolkata,Electronics,Mobile Phone,3950.89,2539.96,5,15.0,0,Card,9,16791.2825,12699.8,4091.482500000002,0.0
ORD104704,2024-12-06,Chennai,Grocery,Rice 5kg,3865.4,2658.46,2,10.0,0,UPI,7,6957.72,5316.92,1640.8000000000002,0.0
ORD104705,2024-12-06,Delhi,Electronics,Headphones,3530.87,2410.62,2,15.0,0,Net Banking,10,6002.478999999999,4821.24,1181.2389999999996,0.0
ORD104706,2024-12-06,Delhi,Fashion,Shoes,2825.81,2143.16,2,15.0,0,Net Banking,3,4803.8769999999995,4286.32,517.5569999999998,0.0
ORD104707,2024-12-06,Delhi,Grocery,Oil 1L,3413.99,2454.43,2,0.0,0,Card,3,6827.98,4908.86,1919.12,0.0
ORD104708,2024-12-06,Chennai,FMCG,Soap,2741.39,1736.67,1,15.0,0,Cash,2,2330.1814999999997,1736.67,593.5114999999996,0.0
ORD104709,2024-12-06,Bangalore,FMCG,Shampoo,3305.28,2204.34,1,20.0,0,Net Banking,5,2644.224,2204.34,439.884,0.0
ORD104710,2024-12-06,Bangalore,Home Essentials,Bedsheet,1983.38,1503.9,2,20.0,0,Cash,8,3173.4080000000004,3007.8,165.60800000000017,0.0
ORD104711,2024-12-06,Hyderabad,Electronics,Laptop,2307.29,1917.04,4,20.0,0,Net Banking,1,7383.328,7668.16,-284.8319999999994,0.0
ORD104712,2024-12-06,Bangalore,Electronics,Headphones,864.67,537.97,1,0.0,0,UPI,9,864.67,537.97,326.69999999999993,0.0
ORD104713,2024-12-06,Hyderabad,Grocery,Rice 5kg,4986.37,3586.27,5,0.0,0,Card,7,24931.85,17931.35,7000.5,0.0
ORD104714,2024-12-06,Hyderabad,Electronics,Headphones,2100.09,1471.34,4,15.0,0,UPI,6,7140.3060000000005,5885.36,1254.9460000000008,0.0
ORD104715,2024-12-06,Mumbai,FMCG,Soap,1433.34,860.53,1,0.0,1,Net Banking,6,1433.34,860.53,572.81,1433.34
ORD104716,2024-12-07,Hyderabad,Grocery,Oil 1L,1590.08,1101.19,4,10.0,0,Cash,3,5724.288,4404.76,1319.5279999999993,0.0
ORD104717,2024-12-07,Pune,Grocery,Atta 5kg,4873.34,3025.84,1,10.0,0,Card,10,4386.006,3025.84,1360.1660000000002,0.0
ORD104718,2024-12-07,Mumbai,Fashion,T-shirt,1293.95,974.33,3,15.0,0,Cash,2,3299.5725,2922.9900000000002,376.5825,0.0
ORD104719,2024-12-07,Bangalore,Grocery,Oil 1L,214.79,151.33,1,15.0,1,Card,4,182.5715,151.33,31.241499999999974,182.5715
ORD104720,2024-12-07,Kolkata,Grocery,Rice 5kg,4198.17,3348.59,3,5.0,0,Card,3,11964.7845,10045.77,1919.0144999999993,0.0
ORD104721,2024-12-07,Pune,Home Essentials,Mixer Grinder,4759.6,3699.81,1,15.0,0,Cash,1,4045.6600000000003,3699.81,345.85000000000036,0.0
ORD104722,2024-12-07,Pune,Grocery,Rice 5kg,1822.92,1119.35,1,0.0,0,UPI,7,1822.92,1119.35,703.5700000000002,0.0
ORD104723,2024-12-07,Pune,Electronics,Mobile Phone,2223.98,1818.14,1,10.0,0,Card,2,2001.582,1818.14,183.442,0.0
ORD104724,2024-12-07,Mumbai,Grocery,Oil 1L,4215.28,3203.39,4,15.0,0,Cash,2,14331.952,12813.56,1518.3919999999998,0.0
ORD104725,2024-12-07,Pune,Home Essentials,Pressure Cooker,2120.8,1289.59,5,15.0,0,Net Banking,5,9013.4,6447.95,2565.45,0.0
ORD104726,2024-12-07,Pune,Grocery,Rice 5kg,4328.69,2759.08,5,5.0,0,Net Banking,9,20561.277499999997,13795.4,6765.877499999997,0.0
ORD104727,2024-12-07,Pune,FMCG,Toothpaste,2398.55,1948.53,5,20.0,0,Cash,5,9594.2,9742.65,-148.4499999999989,0.0
ORD104728,2024-12-07,Kolkata,Fashion,Jeans,1806.26,1265.86,5,15.0,0,Net Banking,3,7676.605,6329.299999999999,1347.3050000000003,0.0
ORD104729,2024-12-07,Hyderabad,FMCG,Toothpaste,1018.24,788.12,1,0.0,0,Net Banking,2,1018.24,788.12,230.12,0.0
ORD104730,2024-12-07,Unknown,FMCG,Shampoo,4090.43,3058.02,3,0.0,0,Unknown,4,12271.289999999999,9174.06,3097.2299999999996,0.0
ORD104731,2024-12-07,Hyderabad,Grocery,Rice 5kg,3661.43,2277.27,3,15.0,0,UPI,5,9336.646499999999,6831.8099999999995,2504.8364999999994,0.0
ORD104732,2024-12-07,Mumbai,Home Essentials,Mixer Grinder,4540.84,2931.69,3,15.0,0,UPI,4,11579.142,8795.07,2784.072,0.0
ORD104733,2024-12-07,Hyderabad,Electronics,Laptop,3981.42,2444.53,3,5.0,0,Cash,2,11347.047,7333.59,4013.4570000000003,0.0
ORD104734,2024-12-07,Bangalore,Home Essentials,Pressure Cooker,3229.56,2316.55,5,0.0,0,UPI,10,16147.8,11582.75,4565.049999999999,0.0
ORD104735,2024-12-07,Mumbai,FMCG,Soap,2612.02,1615.9,2,15.0,0,UPI,1,4440.434,3231.8,1208.634,0.0
ORD104736,2024-12-07,Bangalore,Grocery,Oil 1L,335.98,237.89,3,10.0,0,UPI,6,907.1460000000001,713.67,193.4760000000001,0.0
ORD104737,2024-12-07,Chennai,Home Essentials,Mixer Grinder,1710.19,1284.72,2,20.0,0,Cash,8,2736.304,2569.44,166.86400000000003,0.0
ORD104738,2024-12-07,Pune,Home Essentials,Mixer Grinder,4998.32,3877.85,1,20.0,1,Cash,7,3998.656,3877.85,120.80600000000004,3998.656
ORD104739,2024-12-07,Kolkata,Home Essentials,Bedsheet,366.3,276.89,4,0.0,0,UPI,5,1465.2,1107.56,357.6400000000001,0.0
ORD104740,2024-12-07,Bangalore,Electronics,Laptop,4492.75,3174.85,4,0.0,0,Net Banking,3,17971.0,12699.4,5271.6,0.0
ORD104741,2024-12-07,Kolkata,Home Essentials,Pressure Cooker,899.64,540.22,4,0.0,0,UPI,6,3598.56,2160.88,1437.6799999999998,0.0
ORD104742,2024-12-07,Chennai,Home Essentials,Bedsheet,4895.42,3615.72,3,0.0,0,Net Banking,8,14686.26,10847.16,3839.1000000000004,0.0
ORD104743,2024-12-07,Chennai,Home Essentials,Bedsheet,1679.26,1210.81,3,0.0,0,UPI,4,5037.78,3632.43,1405.35,0.0
ORD104744,2024-12-07,Mumbai,FMCG,Soap,3757.43,2742.85,4,0.0,0,Unknown,3,15029.72,10971.4,4058.3199999999997,0.0
ORD104745,2024-12-07,Kolkata,Fashion,Shoes,1619.57,1094.73,4,15.0,0,UPI,10,5506.538,4378.92,1127.6179999999995,0.0
ORD104746,2024-12-08,Pune,FMCG,Toothpaste,4667.8,3012.07,3,0.0,0,UPI,2,14003.400000000001,9036.210000000001,4967.1900000000005,0.0
ORD104747,2024-12-08,Mumbai,Fashion,Jeans,1238.79,824.53,5,5.0,1,Net Banking,8,5884.2525,4122.65,1761.6025,5884.2525
ORD104748,2024-12-08,Chennai,Grocery,Rice 5kg,2704.37,2012.9,2,15.0,0,Cash,10,4597.429,4025.8,571.6289999999999,0.0
ORD104749,2024-12-08,Chennai,FMCG,Toothpaste,1916.58,1245.06,3,10.0,0,Cash,2,5174.766,3735.18,1439.5859999999998,0.0
ORD104750,2024-12-08,Delhi,Home Essentials,Bedsheet,120.5,75.94,3,15.0,0,Card,2,307.275,227.82,79.45499999999998,0.0
ORD104751,2024-12-08,Chennai,FMCG,Soap,1132.53,834.01,3,10.0,0,Cash,3,3057.831,2502.0299999999997,555.8010000000004,0.0
