order_id,order_date,customer_city,product_category,product_name,unit_price,cost_price,quantity,discount_percent,is_returned,payment_mode,delivery_time_days
ORD104824,2024-12-10,Kolkata,Electronics,Headphones,3979.11,2913.8,3,5.0,0,Cash,10
ORD104825,2024-12-10,Kolkata,Electronics,Laptop,1054.33,888.47,4,5.0,0,Cash,1
ORD104826,2024-12-10,Delhi,Home Essentials,Bedsheet,1518.59,950.87,4,15.0,0,Net Banking,10
ORD104827,2024-12-10,Delhi,Electronics,Headphones,4338.82,2736.73,1,10.0,0,Net Banking,2
ORD104828,2024-12-10,Pune,Grocery,Rice 5kg,3049.2,2575.25,3,10.0,0,Card,1
ORD104829,2024-12-10,Kolkata,Grocery,Oil 1L,4724.13,4008.86,3,5.0,0,Net Banking,8
ORD104830,2024-12-10,Delhi,Home Essentials,Bedsheet,1595.42,1003.7,3,10.0,0,Net Banking,10
ORD104831,2024-12-10,Bangalore,Home Essentials,Pressure Cooker,3162.17,2342.53,2,15.0,0,Net Banking,4
ORD104832,2024-12-10,Delhi,FMCG,Soap,2496.23,1524.5,5,0.0,0,UPI,6
ORD104833,2024-12-10,Hyderabad,Grocery,Atta 5kg,3447.86,2909.68,3,0.0,0,Card,4
ORD104834,2024-12-10,Mumbai,Grocery,Atta 5kg,2639.98,2148.89,2,20.0,0,Net Banking,7
ORD104835,2024-12-10,Kolkata,Home Essentials,Mixer Grinder,3240.61,2550.8,1,10.0,0,UPI,10
ORD104836,2024-12-10,Mumbai,Grocery,Rice 5kg,884.7,590.1,2,15.0,0,Net Banking,5
ORD104837,2024-12-10,Chennai,Fashion,Jeans,1321.98,808.15,2,0.0,0,Card,4
ORD104838,2024-12-10,Bangalore,Electronics,Mobile Phone,1787.85,1373.95,1,15.0,0,Cash,7
ORD104839,2024-12-10,Mumbai,Electronics,Mobile Phone,3728.19,2504.37,4,5.0,0,Cash,5
ORD104840,2024-12-10,Hyderabad,Home Essentials,Pressure Cooker,4440.55,3497.06,3,10.0,0,Card,6
ORD104841,2024-12-10,Kolkata,Grocery,Atta 5kg,2315.12,1931.53,2,0.0,0,Net Banking,9
ORD104842,2024-12-10,Pune,FMCG,Toothpaste,963.0,674.68,4,0.0,0,Card,4
ORD104843,2024-12-10,Pune,Fashion,T-shirt,710.42,523.4,3,15.0,0,UPI,7
ORD104844,2024-12-10,Bangalore,Grocery,Rice 5kg,2643.5,2225.81,3,0.0,0,UPI,3
ORD104845,2024-12-11,Bangalore,Grocery,Oil 1L,1004.46,734.98,2,15.0,0,Cash,5
ORD104846,2024-12-11,Chennai,Grocery,Rice 5kg,4644.78,3729.21,4,5.0,0,Net Banking,4
ORD104847,2024-12-11,Mumbai,FMCG,Toothpaste,1056.22,658.47,1,5.0,0,Cash,3
ORD104848,2024-12-11,Pune,Fashion,Shoes,3747.69,2255.09,3,0.0,0,UPI,9
ORD104849,2024-12-11,Kolkata,Fashion,Jeans,2881.66,2200.53,4,10.0,0,Card,10
ORD104850,2024-12-11,Delhi,Grocery,Rice 5kg,2848.24,2402.4,5,0.0,0,Cash,8
ORD104851,2024-12-11,Chennai,Fashion,Shoes,890.69,642.94,5,0.0,0,Card,6
ORD104852,2024-12-11,Delhi,Home Essentials,Mixer Grinder,1888.71,1371.13,2,0.0,0,UPI,4
ORD104853,2024-12-11,Hyderabad,Grocery,Rice 5kg,2099.64,1601.85,2,20.0,0,Net Banking,9
ORD104854,2024-12-11,Hyderabad,Grocery,Rice 5kg,857.25,620.03,5,0.0,0,Net Banking,5
ORD104855,2024-12-11,Pune,Home Essentials,Mixer Grinder,118.62,91.78,2,20.0,0,Net Banking,9
ORD104856,2024-12-11,Mumbai,Fashion,Shoes,2602.57,1719.87,5,5.0,0,Card,10
ORD104857,2024-12-11,Delhi,Electronics,Headphones,4474.53,3764.8,2,15.0,0,UPI,5
ORD104858,2024-12-11,Hyderabad,Home Essentials,Pressure Cooker,1324.65,899.67,4,20.0,0,Cash,4
ORD104859,2024-12-11,Kolkata,Fashion,T-shirt,2249.49,1705.3,5,15.0,0,UPI,6
ORD104860,2024-12-11,Hyderabad,Fashion,T-shirt,4967.65,3995.98,4,15.0,0,UPI,10
ORD104861,2024-12-11,Bangalore,Grocery,Atta 5kg,283.29,175.97,1,5.0,0,UPI,5
ORD104862,2024-12-11,Bangalore,Grocery,Rice 5kg,4960.25,4076.05,2,0.0,1,Cash,7
ORD104863,2024-12-11,Delhi,FMCG,Toothpaste,2287.53,1660.63,4,5.0,0,Net Banking,9
ORD104864,2024-12-11,Chennai,Home Essentials,Pressure Cooker,3542.91,2550.58,2,5.0,0,Net Banking,7
ORD104865,2024-12-11,Mumbai,Grocery,Rice 5kg,3094.98,2360.05,3,0.0,0,Net Banking,9
ORD104866,2024-12-11,Pune,Home Essentials,Mixer Grinder,2190.55,1737.44,3,0.0,0,Card,4
ORD104867,2024-12-11,Hyderabad,Grocery,Oil 1L,1294.05,856.2,3,15.0,0,Card,6
ORD104868,2024-12-11,Delhi,FMCG,Shampoo,2319.14,1805.73,5,10.0,0,Card,6
ORD104869,2024-12-11,Pune,Fashion,Jeans,461.18,388.89,5,5.0,0,Card,9
ORD104870,2024-12-11,Pune,Fashion,T-shirt,3817.06,3136.37,4,0.0,0,Card,5
ORD104871,2024-12-11,Bangalore,Electronics,Mobile Phone,1821.9,1479.03,4,0.0,0,Net Banking,9
ORD104872,2024-12-11,Delhi,Home Essentials,Pressure Cooker,3968.47,2964.16,5,0.0,0,UPI,1
ORD104873,2024-12-11,Delhi,Grocery,Oil 1L,2114.07,1672.26,5,10.0,0,UPI,5
ORD104874,2024-12-12,Hyderabad,FMCG,Soap,3163.17,2243.51,5,0.0,0,Net Banking,6
ORD104875,2024-12-12,Bangalore,Electronics,Mobile Phone,2667.65,2118.58,1,20.0,0,Net Banking,1
ORD104876,2024-12-12,Kolkata,Grocery,Oil 1L,3756.83,2448.49,2,0.0,0,Card,1
ORD104877,2024-12-12,Delhi,Grocery,Atta 5kg,2981.46,1924.24,1,0.0,0,Net Banking,6
ORD104878,2024-12-12,Hyderabad,FMCG,Shampoo,1664.78,1124.26,4,5.0,0,UPI,1
ORD104879,2024-12-12,Chennai,Grocery,Oil 1L,3766.25,2262.75,3,15.0,0,Card,6
ORD104880,2024-12-12,Hyderabad,Fashion,Shoes,3613.67,2857.61,3,0.0,0,Net Banking,1
ORD104881,2024-12-12,Kolkata,Electronics,Headphones,2214.79,1539.02,1,15.0,0,UPI,6
ORD104882,2024-12-12,Delhi,Electronics,Laptop,1954.49,1182.88,2,10.0,0,Card,7
ORD104883,2024-12-12,Pune,Grocery,Oil 1L,2990.37,2175.69,3,5.0,0,Net Banking,10
ORD104884,2024-12-12,Hyderabad,FMCG,Shampoo,1728.76,1379.59,3,15.0,0,Net Banking,9
ORD104885,2024-12-12,Delhi,FMCG,Soap,2147.81,1488.82,2,20.0,0,Card,10
ORD104886,2024-12-12,Chennai,Home Essentials,Pressure Cooker,2983.09,2071.13,1,20.0,0,UPI,9
ORD104887,2024-12-12,Hyderabad,FMCG,Toothpaste,2824.27,1898.23,3,0.0,0,Cash,5
ORD104888,2024-12-12,Pune,Grocery,Atta 5kg,1734.86,1100.82,4,0.0,0,Cash,8
ORD104889,2024-12-12,Pune,Electronics,Mobile Phone,875.01,687.41,5,5.0,0,Card,5
ORD104890,2024-12-12,Delhi,Electronics,Headphones,900.3,718.23,3,10.0,0,Net Banking,10
ORD104891,2024-12-12,Pune,Home Essentials,Mixer Grinder,4606.51,3311.46,3,15.0,0,Net Banking,3
ORD104892,2024-12-12,Delhi,Electronics,Laptop,3239.11,2705.59,3,15.0,0,Cash,8
ORD104893,2024-12-12,Chennai,Electronics,Headphones,3436.95,2155.96,1,10.0,0,Net Banking,8
ORD104894,2024-12-12,Hyderabad,Grocery,Atta 5kg,4984.17,3745.86,5,5.0,0,Cash,5
ORD104895,2024-12-12,Kolkata,Home Essentials,Pressure Cooker,2449.26,1756.07,5,15.0,0,Card,8
ORD104896,2024-12-12,Pune,Electronics,Mobile Phone,247.53,185.94,3,10.0,0,Cash,9
ORD104897,2024-12-12,Chennai,Home Essentials,Bedsheet,1461.37,985.74,5,20.0,0,Net Banking,7
ORD104898,2024-12-12,Pune,FMCG,Soap,1254.18,874.37,4,10.0,0,Net Banking,9
ORD104899,2024-12-12,Pune,Home Essentials,Pressure Cooker,3052.37,1837.65,4,20.0,0,UPI,5
ORD104900,2024-12-13,Pune,Fashion,Jeans,2962.02,2329.54,5,10.0,0,Card,5
ORD104901,2024-12-13,Bangalore,Grocery,Atta 5kg,1012.66,621.09,2,10.0,0,Card,3
ORD104902,2024-12-13,Hyderabad,Home Essentials,Pressure Cooker,412.34,309.42,3,15.0,0,Cash,9
ORD104903,2024-12-13,Hyderabad,FMCG,Soap,2336.23,1974.2,5,5.0,0,Card,7
ORD104904,2024-12-13,Kolkata,Electronics,Mobile Phone,2299.29,1476.34,5,0.0,0,Net Banking,9
ORD104905,2024-12-13,Pune,Home Essentials,Bedsheet,664.23,548.66,5,10.0,0,Net Banking,8
ORD104906,2024-12-13,Mumbai,Grocery,Atta 5kg,244.07,158.12,5,5.0,0,Cash,6
ORD104907,2024-12-13,Hyderabad,Grocery,Oil 1L,4658.61,3959.61,4,10.0,0,Net Banking,4
ORD104908,2024-12-13,Mumbai,Grocery,Atta 5kg,428.54,300.33,4,15.0,0,Net Banking,2
ORD104909,2024-12-13,Hyderabad,Fashion,T-shirt,3851.46,2688.64,5,0.0,0,Cash,3
ORD104910,2024-12-13,Chennai,Grocery,Rice 5kg,1584.93,1275.58,5,15.0,0,Card,7
ORD104911,2024-12-13,Hyderabad,FMCG,Shampoo,2878.41,2052.67,3,5.0,0,Card,4
ORD104912,2024-12-13,Kolkata,FMCG,Toothpaste,3284.21,2206.38,2,0.0,0,Net Banking,3
ORD104913,2024-12-13,Mumbai,Home Essentials,Bedsheet,253.88,157.17,2,20.0,0,Card,9
ORD104914,2024-12-13,Delhi,Home Essentials,Mixer Grinder,4593.9,3663.47,5,5.0,0,Card,4
ORD104915,2024-12-13,Kolkata,Grocery,Atta 5kg,226.83,171.99,4,20.0,0,Net Banking,10
ORD104916,2024-12-13,Mumbai,Electronics,Mobile Phone,3045.44,2494.64,2,0.0,0,Card,3
ORD104917,2024-12-13,Kolkata,FMCG,Soap,4753.02,3912.14,1,10.0,0,Card,9
ORD104918,2024-12-13,Chennai,FMCG,Toothpaste,4027.47,2881.83,5,15.0,1,UPI,3
ORD104919,2024-12-13,Hyderabad,Grocery,Oil 1L,4778.76,3548.97,2,5.0,0,Card,7
ORD104920,2024-12-13,Kolkata,Home Essentials,Pressure Cooker,4532.08,2741.82,5,10.0,0,Card,8
ORD104921,2024-12-13,Hyderabad,Grocery,Rice 5kg,2129.43,1717.54,2,20.0,0,Card,1
ORD104922,2024-12-13,Chennai,Grocery,Atta 5kg,420.11,274.52,5,10.0,0,Net Banking,4
ORD104923,2024-12-14,Chennai,Grocery,Atta 5kg,4149.28,2709.43,4,10.0,0,Card,5
ORD104924,2024-12-14,Hyderabad,Electronics,Mobile Phone,4109.21,3287.58,2,20.0,0,Net Banking,8
ORD104925,2024-12-14,Chennai,Fashion,Jeans,1375.52,1057.38,1,20.0,0,Cash,9
ORD104926,2024-12-14,Pune,Electronics,Laptop,3430.27,2767.67,2,10.0,0,Card,3
ORD104927,2024-12-14,Bangalore,Grocery,Rice 5kg,4164.06,3053.24,4,0.0,0,UPI,4
ORD104928,2024-12-14,Kolkata,Home Essentials,Pressure Cooker,4847.29,3459.29,3,0.0,0,Card,1
ORD104929,2024-12-14,Hyderabad,FMCG,Toothpaste,532.23,435.02,3,0.0,0,Cash,5
ORD104930,2024-12-14,Mumbai,FMCG,Toothpaste,4675.48,3703.96,4,10.0,0,UPI,7
ORD104931,2024-12-14,Pune,Electronics,Headphones,3173.94,2246.16,1,20.0,0,Card,10
ORD104932,2024-12-14,Hyderabad,Fashion,Shoes,2254.18,1537.46,1,5.0,0,Card,7
ORD104933,2024-12-14,Bangalore,Fashion,Shoes,3934.6,2627.79,2,20.0,0,Card,5
ORD104934,2024-12-14,Chennai,Electronics,Mobile Phone,2963.84,1900.5,2,0.0,0,UPI,8
ORD104935,2024-12-14,Pune,Grocery,Rice 5kg,173.95,141.42,2,20.0,0,UPI,4
ORD104936,2024-12-14,Kolkata,FMCG,Toothpaste,3682.56,2791.79,2,20.0,0,Net Banking,3
ORD104937,2024-12-14,Mumbai,FMCG,Toothpaste,1885.1,1465.19,3,15.0,0,Card,10
ORD104938,2024-12-14,Hyderabad,FMCG,Shampoo,4003.62,3136.07,4,20.0,0,Cash,10
ORD104939,2024-12-14,Delhi,Home Essentials,Bedsheet,3887.11,2533.93,1,20.0,0,UPI,9
ORD104940,2024-12-14,Pune,Home Essentials,Pressure Cooker,3833.11,2823.99,5,5.0,0,UPI,10
ORD104941,2024-12-14,Bangalore,Grocery,Rice 5kg,3657.61,2953.86,2,20.0,0,Cash,1
ORD104942,2024-12-14,Chennai,Electronics,Headphones,3052.3,2161.15,3,20.0,0,Card,7
ORD104943,2024-12-14,Kolkata,Electronics,Laptop,3793.06,2599.64,4,5.0,0,Net Banking,8
ORD104944,2024-12-14,Mumbai,Fashion,T-shirt,2292.79,1914.07,5,15.0,0,Net Banking,6
ORD104945,2024-12-14,Mumbai,Home Essentials,Bedsheet,4366.35,3345.2,1,15.0,0,Cash,1
ORD104946,2024-12-14,Bangalore,Grocery,Oil 1L,4564.93,3750.85,3,5.0,0,Net Banking,5
ORD104947,2024-12-14,Pune,FMCG,Shampoo,4978.5,3223.76,2,0.0,0,Card,5
ORD104948,2024-12-15,Chennai,Grocery,Rice 5kg,3213.71,2389.52,1,20.0,0,UPI,2
ORD104949,2024-12-15,Mumbai,Fashion,T-shirt,3810.72,3007.91,4,5.0,0,UPI,7
ORD104950,2024-12-15,Pune,FMCG,Soap,4476.71,2778.42,4,15.0,0,Card,8
ORD104951,2024-12-15,Mumbai,Electronics,Laptop,3502.46,2294.0,2,15.0,0,Card,3
ORD104952,2024-12-15,Chennai,Electronics,Headphones,1315.03,1102.55,2,0.0,0,UPI,7
ORD104953,2024-12-15,Mumbai,Home Essentials,Mixer Grinder,974.52,665.24,5,0.0,0,Net Banking,5
ORD104954,2024-12-15,Mumbai,Grocery,Atta 5kg,3585.58,2391.4,1,20.0,0,Card,3
ORD104955,2024-12-15,Pune,Fashion,T-shirt,2049.33,1301.48,2,10.0,0,Card,5
ORD104956,2024-12-15,Hyderabad,Electronics,Mobile Phone,1965.82,1568.1,1,15.0,0,Cash,8
ORD104957,2024-12-15,Hyderabad,Home Essentials,Bedsheet,4439.17,2846.09,3,0.0,0,UPI,1
ORD104958,2024-12-15,Hyderabad,Fashion,Shoes,224.58,171.84,4,20.0,0,UPI,2
ORD104959,2024-12-15,Chennai,Electronics,Laptop,398.67,273.57,4,10.0,0,Net Banking,6
ORD104960,2024-12-15,Pune,FMCG,Shampoo,3806.09,2711.71,1,5.0,0,Cash,7
ORD104961,2024-12-15,Chennai,Grocery,Oil 1L,1668.98,1247.17,3,15.0,0,UPI,1
ORD104962,2024-12-15,Kolkata,Home Essentials,Bedsheet,3609.03,2692.31,2,15.0,0,Net Banking,6
ORD104963,2024-12-15,Delhi,Fashion,T-shirt,2736.43,1839.57,2,5.0,0,Cash,1
ORD104964,2024-12-15,Bangalore,Home Essentials,Bedsheet,953.08,759.49,1,0.0,0,Net Banking,8
ORD104965,2024-12-15,Bangalore,FMCG,Shampoo,2288.69,1488.98,5,15.0,0,UPI,7
ORD104966,2024-12-15,Delhi,Home Essentials,Mixer Grinder,1773.34,1110.15,2,5.0,0,Card,9
ORD104967,2024-12-15,Delhi,Electronics,Laptop,4027.39,2592.91,4,5.0,0,UPI,9
ORD104968,2024-12-16,Kolkata,FMCG,Toothpaste,4672.84,3788.4,1,20.0,0,Net Banking,2
ORD104969,2024-12-16,Mumbai,Fashion,Jeans,2560.38,1729.91,2,0.0,0,Card,8
ORD104970,2024-12-16,Hyderabad,Fashion,T-shirt,589.63,419.41,4,20.0,0,UPI,8
ORD104971,2024-12-16,Hyderabad,Grocery,Rice 5kg,4573.01,2890.94,3,5.0,0,Net Banking,4
ORD104972,2024-12-16,Kolkata,Grocery,Rice 5kg,456.19,325.26,1,15.0,0,Net Banking,5
ORD104973,2024-12-16,Hyderabad,FMCG,Soap,1525.04,1252.96,3,20.0,0,Net Banking,9
ORD104974,2024-12-16,Pune,FMCG,Soap,3215.4,2163.82,2,10.0,0,Net Banking,8
ORD104975,2024-12-16,Hyderabad,Home Essentials,Bedsheet,4189.53,3184.13,4,15.0,0,Cash,10
ORD104976,2024-12-16,Bangalore,Electronics,Laptop,3169.79,2207.56,2,5.0,1,Cash,8
ORD104977,2024-12-16,Chennai,Electronics,Mobile Phone,1398.69,1092.55,5,10.0,0,UPI,8
ORD104978,2024-12-16,Kolkata,Electronics,Laptop,3256.26,2578.66,5,20.0,0,Cash,3
ORD104979,2024-12-16,Delhi,Electronics,Headphones,1604.09,1327.74,2,10.0,0,Net Banking,2
ORD104980,2024-12-16,Chennai,Electronics,Laptop,3229.3,2456.24,3,5.0,0,Card,2
ORD104981,2024-12-16,Hyderabad,Fashion,Shoes,4099.96,3160.54,1,15.0,0,UPI,6
ORD104982,2024-12-16,Chennai,Grocery,Atta 5kg,362.49,292.56,2,0.0,1,UPI,6
ORD104983,2024-12-16,Mumbai,Home Essentials,Mixer Grinder,1388.99,902.86,5,5.0,0,Card,7
ORD104984,2024-12-16,Pune,Electronics,Headphones,4981.62,3639.45,4,20.0,0,Cash,5
ORD104985,2024-12-16,Hyderabad,Fashion,Jeans,4520.33,3006.69,4,15.0,0,UPI,9
ORD104986,2024-12-16,Hyderabad,FMCG,Soap,200.89,140.98,4,10.0,0,Cash,3
ORD104987,2024-12-16,Hyderabad,Home Essentials,Mixer Grinder,3673.9,2684.24,1,20.0,0,Cash,10
ORD104988,2024-12-16,Kolkata,FMCG,Soap,2161.06,1387.83,5,0.0,0,Card,5
ORD104989,2024-12-17,Kolkata,Fashion,Jeans,785.29,564.78,2,5.0,0,Cash,6
ORD104990,2024-12-17,Pune,Electronics,Mobile Phone,3384.98,2835.76,5,15.0,0,Net Banking,4
ORD104991,2024-12-17,Bangalore,Electronics,Laptop,4007.55,3028.58,3,10.0,0,Net Banking,7
ORD104992,2024-12-17,Bangalore,Fashion,T-shirt,1586.42,1286.91,4,20.0,0,UPI,7
ORD104993,2024-12-17,Pune,Fashion,T-shirt,2435.65,1505.32,1,5.0,0,Cash,9
ORD104994,2024-12-17,Bangalore,FMCG,Shampoo,3247.74,1972.32,3,0.0,0,Card,8
ORD104995,2024-12-17,Bangalore,FMCG,Toothpaste,2680.07,1637.22,4,15.0,0,Net Banking,9
ORD104996,2024-12-17,Bangalore,Electronics,Mobile Phone,2773.56,1837.29,2,15.0,0,Net Banking,9
ORD104997,2024-12-17,Kolkata,Fashion,T-shirt,1815.72,1219.32,2,5.0,0,Card,3
ORD104998,2024-12-17,Bangalore,Home Essentials,Bedsheet,681.61,557.67,2,10.0,0,Card,2
ORD104999,2024-12-17,Hyderabad,Grocery,Oil 1L,4165.64,2823.68,1,10.0,0,UPI,1
ORD105000,2024-12-17,Chennai,Electronics,Laptop,3400.56,2433.51,2,20.0,0,UPI,3
ORD105001,2024-12-17,Kolkata,Home Essentials,Bedsheet,4114.86,2710.97,3,20.0,0,UPI,2
ORD105002,2024-12-17,Delhi,Grocery,Atta 5kg,460.08,378.03,4,0.0,0,Net Banking,9
ORD105003,2024-12-17,Bangalore,Fashion,Shoes,122.02,91.23,4,10.0,0,Card,1
ORD105004,2024-12-17,Pune,Electronics,Headphones,1042.27,832.08,5,20.0,0,Cash,10
ORD105005,2024-12-17,Chennai,Electronics,Laptop,1380.98,862.04,5,15.0,0,Card,1
ORD105006,2024-12-17,Delhi,Home Essentials,Mixer Grinder,2376.46,1575.49,2,15.0,0,Net Banking,3
ORD105007,2024-12-17,Pune,Electronics,Mobile Phone,1266.21,1037.84,3,15.0,0,Net Banking,1
ORD105008,2024-12-17,Mumbai,Home Essentials,Mixer Grinder,1888.77,1390.02,1,20.0,0,UPI,1
ORD105009,2024-12-17,Chennai,Fashion,T-shirt,102.26,85.07,4,20.0,0,Net Banking,9
ORD105010,2024-12-17,Chennai,Grocery,Oil 1L,885.24,691.5,2,0.0,0,Cash,1
ORD105011,2024-12-17,Hyderabad,Electronics,Mobile Phone,4926.73,3624.09,4,20.0,0,Cash,4
ORD105012,2024-12-17,Kolkata,Home Essentials,Pressure Cooker,1954.46,1489.07,2,0.0,0,UPI,6
ORD105013,2024-12-17,Kolkata,Electronics,Headphones,4961.46,3050.69,1,5.0,0,Cash,10
ORD105014,2024-12-17,Chennai,Fashion,Shoes,3012.33,2446.68,2,20.0,0,Card,9
ORD105015,2024-12-17,Kolkata,Fashion,Jeans,2960.38,2296.88,4,5.0,0,Net Banking,5
ORD105016,2024-12-17,Pune,FMCG,Shampoo,3084.13,1891.36,2,5.0,0,Card,6
ORD105017,2024-12-17,Kolkata,Home Essentials,Bedsheet,1807.35,1466.32,2,20.0,0,Card,7
ORD105018,2024-12-17,Chennai,Fashion,Shoes,2626.64,1975.88,4,0.0,0,UPI,6
ORD105019,2024-12-17,Bangalore,Home Essentials,Pressure Cooker,1891.82,1143.87,2,20.0,0,Card,10
ORD105020,2024-12-17,Pune,Electronics,Headphones,4305.58,3589.77,3,0.0,0,Card,3
ORD105021,2024-12-17,Chennai,Electronics,Mobile Phone,2374.59,1888.24,5,20.0,0,UPI,5
ORD105022,2024-12-17,Bangalore,FMCG,Toothpaste,496.3,306.59,5,0.0,0,Cash,9
ORD105023,2024-12-17,Bangalore,FMCG,Toothpaste,1574.17,1235.2,3,20.0,0,UPI,10
ORD105024,2024-12-17,Kolkata,Fashion,Jeans,1000.86,828.54,5,15.0,0,UPI,8
ORD105025,2024-12-18,Mumbai,Electronics,Headphones,3224.9,1953.08,4,0.0,0,Net Banking,5
ORD105026,2024-12-18,Kolkata,Fashion,Shoes,3355.49,2283.24,3,5.0,0,Cash,6
ORD105027,2024-12-18,Bangalore,FMCG,Toothpaste,2166.17,1312.97,5,10.0,0,UPI,1
ORD105028,2024-12-18,Mumbai,FMCG,Toothpaste,3301.23,2072.53,2,15.0,0,Card,3
ORD105029,2024-12-18,Bangalore,Home Essentials,Bedsheet,4908.0,3295.04,4,0.0,0,Card,2
ORD105030,2024-12-18,Pune,Electronics,Laptop,4491.75,3198.66,2,10.0,0,Net Banking,1
ORD105031,2024-12-18,Pune,FMCG,Shampoo,3476.57,2866.03,3,20.0,0,Card,8
ORD105032,2024-12-18,Hyderabad,Fashion,T-shirt,4725.23,3462.92,3,15.0,0,UPI,10
ORD105033,2024-12-18,Mumbai,Electronics,Mobile Phone,3608.97,2913.81,2,10.0,0,Card,2
ORD105034,2024-12-18,Pune,Electronics,Laptop,4457.95,2824.8,2,5.0,0,Card,10
ORD105035,2024-12-18,Hyderabad,FMCG,Shampoo,1321.04,1117.63,4,20.0,0,Cash,9
ORD105036,2024-12-18,Kolkata,Grocery,Atta 5kg,1786.69,1272.71,3,10.0,0,Net Banking,9
ORD105037,2024-12-18,Bangalore,Grocery,Oil 1L,1864.44,1456.46,4,15.0,0,Net Banking,9
ORD105038,2024-12-18,Delhi,Grocery,Atta 5kg,4386.48,3191.33,1,5.0,0,UPI,3
ORD105039,2024-12-18,Bangalore,FMCG,Shampoo,2085.53,1389.49,2,5.0,0,Card,3
ORD105040,2024-12-18,Pune,FMCG,Toothpaste,3170.72,2305.69,3,15.0,0,UPI,5
ORD105041,2024-12-18,Bangalore,Electronics,Laptop,3365.16,2343.53,2,15.0,0,Card,2
ORD105042,2024-12-18,Kolkata,Electronics,Headphones,611.8,427.33,1,5.0,0,Net Banking,6
ORD105043,2024-12-18,Chennai,Home Essentials,Pressure Cooker,1695.89,1136.0,2,20.0,0,UPI,4
ORD105044,2024-12-18,Delhi,Fashion,Jeans,475.13,364.39,4,15.0,0,UPI,9
ORD105045,2024-12-18,Mumbai,Electronics,Headphones,3498.36,2485.14,4,10.0,0,Cash,7
ORD105046,2024-12-18,Mumbai,FMCG,Toothpaste,3156.23,1895.73,5,20.0,0,Cash,8
ORD105047,2024-12-18,Mumbai,FMCG,Soap,3453.81,2567.43,3,15.0,0,Cash,5
ORD105048,2024-12-18,Kolkata,Grocery,Atta 5kg,3516.49,2564.21,5,5.0,0,Net Banking,2
ORD105049,2024-12-18,Hyderabad,Electronics,Headphones,4620.33,3540.68,4,15.0,0,Card,9
ORD105050,2024-12-19,Pune,FMCG,Soap,498.34,376.04,3,5.0,0,Net Banking,10
ORD105051,2024-12-19,Chennai,Electronics,Headphones,3961.82,3228.43,2,0.0,0,Net Banking,1
ORD105052,2024-12-19,Bangalore,FMCG,Toothpaste,4244.89,2864.44,2,20.0,0,Card,6
ORD105053,2024-12-19,Pune,FMCG,Toothpaste,3836.34,3205.68,4,20.0,0,UPI,3
ORD105054,2024-12-19,Hyderabad,Home Essentials,Mixer Grinder,1213.03,878.23,2,15.0,0,UPI,9
ORD105055,2024-12-19,Chennai,Fashion,Jeans,2949.45,1996.08,2,5.0,0,Card,6
ORD105056,2024-12-19,Pune,Fashion,T-shirt,964.56,667.9,5,0.0,1,Cash,5
ORD105057,2024-12-19,Bangalore,FMCG,Shampoo,480.05,300.23,4,5.0,0,Net Banking,5
ORD105058,2024-12-19,Kolkata,Fashion,Jeans,603.15,480.0,5,5.0,0,Net Banking,4
ORD105059,2024-12-19,Delhi,Grocery,Oil 1L,368.08,239.76,4,10.0,0,UPI,3
ORD105060,2024-12-19,Pune,Electronics,Mobile Phone,4815.23,2892.6,4,15.0,0,Card,5
ORD105061,2024-12-19,Delhi,Fashion,Jeans,3430.65,2060.16,4,5.0,0,Card,7
ORD105062,2024-12-19,Bangalore,Electronics,Headphones,2076.96,1339.24,5,15.0,0,Cash,6
ORD105063,2024-12-19,Delhi,Electronics,Laptop,3633.36,2975.59,3,5.0,0,UPI,8
ORD105064,2024-12-19,Delhi,Fashion,Shoes,1968.5,1430.77,1,10.0,0,Card,9
ORD105065,2024-12-19,Bangalore,Fashion,Jeans,351.33,288.41,2,5.0,0,Net Banking,3
ORD105066,2024-12-19,Delhi,FMCG,Soap,4468.75,3717.55,3,5.0,0,Net Banking,2
ORD105067,2024-12-19,Mumbai,Fashion,Shoes,183.32,122.2,5,20.0,0,Card,3
ORD105068,2024-12-19,Delhi,FMCG,Soap,2582.25,1572.44,3,15.0,0,Cash,4
ORD105069,2024-12-19,Bangalore,FMCG,Shampoo,2069.04,1504.77,5,20.0,0,Cash,9
ORD105070,2024-12-19,Bangalore,Fashion,Shoes,2862.77,2031.68,5,15.0,0,UPI,1
ORD105071,2024-12-20,Chennai,FMCG,Shampoo,3586.05,2338.55,2,20.0,0,Cash,7
ORD105072,2024-12-20,Chennai,Grocery,Rice 5kg,2932.22,1971.14,3,10.0,0,Card,1
ORD105073,2024-12-20,Mumbai,Grocery,Atta 5kg,176.04,123.77,4,10.0,0,UPI,7
ORD105074,2024-12-20,Bangalore,Home Essentials,Pressure Cooker,4350.83,3150.91,2,5.0,0,Card,3
ORD105075,2024-12-20,Mumbai,FMCG,Soap,188.9,132.2,1,20.0,0,UPI,7
ORD105076,2024-12-20,Kolkata,Home Essentials,Pressure Cooker,4206.83,2630.04,2,15.0,0,Card,10
ORD105077,2024-12-20,Mumbai,Electronics,Laptop,4912.02,3127.71,1,5.0,0,UPI,3
ORD105078,2024-12-20,Kolkata,Fashion,T-shirt,872.8,613.39,1,10.0,0,Cash,5
ORD105079,2024-12-20,Bangalore,FMCG,Soap,813.65,638.36,2,5.0,0,UPI,3
